0	1
kyungpook national university,daegu,KR	kyungpook national university,daegu,KR
ulsan national institute of science and technology,ulsan,KR	changwon national university,changwon,KR
ulsan national institute of science and technology,ulsan,KR	pukyong national university,busan,KR
chungnam national university,daejeon,KR	pohang university of science and technology,pohang,KR
chungnam national university,daejeon,KR	soonchunhyang university,asan,KR
hanyang university,seoul,KR	kunsan national university,gunsan,KR
gwangju institute of science and technology,gwangju,KR	kangwon national university,chuncheon,KR
gwangju institute of science and technology,gwangju,KR	kookmin university,seoul,KR
gwangju institute of science and technology,gwangju,KR	kumoh national institute of technology,gumi,KR
gwangju institute of science and technology,gwangju,KR	dankook university,yongin,KR
gwangju institute of science and technology,gwangju,KR	mokpo national university,muan,KR
gwangju institute of science and technology,gwangju,KR	chosun university,gwangju,KR
university of seoul,seoul,KR	kumoh national institute of technology,gumi,KR
dongguk university,seoul,KR	chungnam national university,daejeon,KR
sogang university,seoul,KR	sejong university,seoul,KR
sogang university,seoul,KR	jeonbuk national university,jeonju,KR
sogang university,seoul,KR	jeju national university,jeju,KR
sogang university,seoul,KR	hanyang university,seoul,KR
sogang university,seoul,KR	kwangwoon university,seoul,KR
sogang university,seoul,KR	ajou university,suwon,KR
korea institute of science and technology,seoul,KR	gyeongsang national university,jinju,KR
korea institute of science and technology,seoul,KR	gyeongsang national university,jinju,KR
korea institute of science and technology,seoul,KR	gachon univerity,incheon,KR
korea institute of science and technology,seoul,KR	gachon univerity,incheon,KR
jeonbuk national university,jeonju,KR	sungkyunkwan university,suwon,KR
kyunghee university,seoul,KR	cheongju university,cheongju,KR
