0	1
pohang university of science and technology,pohang,KR	pohang university of science and technology,pohang,KR
pohang university of science and technology,pohang,KR	hanyang university,seoul,KR
pohang university of science and technology,pohang,KR	pukyong national university,busan,KR
pohang university of science and technology,pohang,KR	korea advanced institute of science and technology,daejeon,KR
pohang university of science and technology,pohang,KR	korea advanced institute of science and technology,daejeon,KR
pohang university of science and technology,pohang,KR	korea advanced institute of science and technology,daejeon,KR
pohang university of science and technology,pohang,KR	soongsil university,seoul,KR
pohang university of science and technology,pohang,KR	chung-ang university,seoul,KR
stony brook university,stony brook,US	korea university,seoul,KR
stony brook university,stony brook,US	the university of tennessee,knoxville,US
stony brook university,stony brook,US	yonsei university,seoul,KR
indiana university bloomington,bloomington,US	korea university,seoul,KR
indiana university bloomington,bloomington,US	yonsei university,seoul,KR
indiana university bloomington,bloomington,US	chung-ang university,seoul,KR
texas a&m university,college station,US	korea university,seoul,KR
university of wisconsin - madison,madison,US	korea university,seoul,KR
university of california,davis,US	korea university,seoul,KR
kent state university,kent,US	korea university,seoul,KR
soganguniversity,seoul,KR	korea university,seoul,KR
ewha womans university,seoul,KR	pusan national university,busan,KR
ewha womans university,seoul,KR	chungbuk national university,cheongju,KR
ewha womans university,seoul,KR	kyungpook national university,daegu,KR
ewha womans university,seoul,KR	soongsil university,seoul,KR
ewha womans university,seoul,KR	ajou university,suwon,KR
korea national university of education,cheongju,KR	pusan national university,busan,KR
the university of arizona,tucson,US	pusan national university,busan,KR
the university of arizona,tucson,US	andong national university,andong,KR
the university of arizona,tucson,US	gwangju institute of science and technology,gwangju,KR
the university of arizona,tucson,US	university of pittsburgh,pittsburgh,US
the university of arizona,tucson,US	ajou university,suwon,KR
university of georgia,athens,US	pusan national university,busan,KR
university of georgia,athens,US	chosun university,gwangju,KR
university of marburg,marburg,DE	pusan national university,busan,KR
university of central florida,orlando,US	pusan national university,busan,KR
massachusetts institute of technology,cambridge,US	kyung hee university,seoul,KR
massachusetts institute of technology,cambridge,US	pohang university of science and technology,pohang,KR
massachusetts institute of technology,cambridge,US	seoul national university,seoul,KR
massachusetts institute of technology,cambridge,US	korea advanced institute of science and technology,daejeon,KR
massachusetts institute of technology,cambridge,US	korea advanced institute of science and technology,daejeon,KR
massachusetts institute of technology,cambridge,US	korea advanced institute of science and technology,daejeon,KR
massachusetts institute of technology,cambridge,US	university of seoul,seoul,KR
university of illinois at urbana-champaign,champaign,US	kyung hee university,seoul,KR
university of illinois at urbana-champaign,champaign,US	kyung hee university,seoul,KR
university of illinois at urbana-champaign,champaign,US	sungkyunkwan university,suwon,KR
university of illinois at urbana-champaign,champaign,US	ewha womans university,seoul,KR
university of illinois at urbana-champaign,champaign,US	ewha womans university,seoul,KR
university of illinois at urbana-champaign,champaign,US	seoul national university,seoul,KR
university of illinois at urbana-champaign,champaign,US	university of illinois at urbana-champaign,champaign,US
university of illinois at urbana-champaign,champaign,US	inha university,incheon,KR
